,Группа,title,Старая цена,Новая цена,Скидка,Металл,Вес,Ссылка,Брэнд
9039,earrings,Серьги с бриллиантами,229900,137940,40,Золото 585,2.86 г.,https://miuz.ru/catalog/earrings/E2001-0202536/,miuz
9040,earrings,Серьги с фианитами,28180,19726,30,Золото 585,1.54 г.,https://miuz.ru/catalog/earrings/E2031-027265-3-12/,miuz
9041,earrings,Серьги с агатами и фианитами,33964,23774,30,Золото 585,2.22 г.,https://miuz.ru/catalog/earrings/E01-34598-AGG/,miuz
9042,earrings,Серьги с бриллиантами и сапфирами,120900,72540,40,Золото 585,3.47 г.,https://miuz.ru/catalog/earrings/E01-0038SA/,miuz
9043,earrings,Серьги с фианитами,24218,16952,30,Золото 585,1.79 г.,https://miuz.ru/catalog/earrings/E01-0167ZI/,miuz
9044,earrings,Серьги с фианитами,16799,11759,30,Золото 585,1.2 г.,https://miuz.ru/catalog/earrings/E2020-21793526-ZI/,miuz
9045,earrings,Серьги с фианитами,41717,27116,35,Золото 585,2.98 г.,https://miuz.ru/catalog/earrings/E163-S1229484-ZI/,miuz
9046,earrings,Серьги с фианитами,15737,11015,30,Золото 585,0.86 г.,https://miuz.ru/catalog/earrings/E2031-029989-12/,miuz
9047,earrings,Серьги с бриллиантами и изумрудами,133900,80340,40,Золото 585,3.06 г.,https://miuz.ru/catalog/earrings/E2018-ER030018AEM/,miuz
9048,earrings,Серьги с фианитами,42039,29428,30,Золото 585,2.73 г.,https://miuz.ru/catalog/earrings/E2031-0200086-12/,miuz
9049,earrings,Серьги с родолитами и фианитами,43449,30414,30,Золото 585,2.84 г.,https://miuz.ru/catalog/earrings/E01-59805-RL/,miuz
9050,earrings,Серьги с фианитами,22791,15954,30,Золото 585,1.48 г.,https://miuz.ru/catalog/earrings/E2028-KID-0119/,miuz
9051,earrings,Серьги с перламутром,81697,57188,30,Золото 585,5.34 г.,https://miuz.ru/catalog/earrings/E2020-099035-PM/,miuz
9052,earrings,Серьги с бриллиантами,489900,293940,40,Золото 585,4.2 г.,https://miuz.ru/catalog/earrings/E08-ILL-0002/,miuz
9053,earrings,Серьги с жемчугом и фианитами,59990,41993,30,Золото 585,4.03 г.,https://miuz.ru/catalog/earrings/E2031-792191-2-PR/,miuz
9054,earrings,Серьги с выращенным бриллиантом,199900,79960,60,Золото 585,4.23 г.,https://miuz.ru/catalog/earrings/E01-MLN35854/,miuz
9055,earrings,Серьги с эмалью и фианитами,15091,10563,30,Золото 585,0.98 г.,https://miuz.ru/catalog/earrings/E2028-C131-908M3/,miuz
9056,earrings,Серьги,45199,31639,30,Золото 585,2.47 г.,https://miuz.ru/catalog/earrings/E01-R-60372-Z/,miuz
9057,earrings,Серьги с фианитами,12039,8427,30,Золото 585,0.86 г.,https://miuz.ru/catalog/earrings/E01-59484-Z-Y/,miuz
9058,earrings,Серьги с фианитами,37237,26066,30,Золото 585,2.66 г.,https://miuz.ru/catalog/earrings/E2020-095509-2154/,miuz
9059,earrings,Серьги с сваровски,56453,36694,35,Золото 585,3.69 г.,https://miuz.ru/catalog/earrings/E01-FSW-59784-B-5/,miuz
9060,earrings,Серьги с бриллиантами,1099000,659400,40,Золото 750,7.12 г.,https://miuz.ru/catalog/earrings/E4211-ER2116WDI1/,miuz
9061,earrings,Серьги с бриллиантами,1149000,689400,40,Золото 750,6.96 г.,https://miuz.ru/catalog/earrings/E4211-ER2117WDI1/,miuz
9062,earrings,Серьги с бриллиантами,814900,448195,45,Золото 585,1.79 г.,https://miuz.ru/catalog/earrings/E01-SB40-100-G3/,miuz
9063,earrings,Серьги с бриллиантами,264900,158940,40,Золото 585,4.44 г.,https://miuz.ru/catalog/earrings/E01-0497DI/,miuz
9064,earrings,Серьги с цветными сапфирами,71900,28760,60,Золото 585,2.98 г.,https://miuz.ru/catalog/earrings/E01-L-35415-B/,miuz
9065,earrings,Серьги,39160,27412,30,Золото 585,2.14 г.,https://miuz.ru/catalog/earrings/E2042-AMA-0038/,miuz
9066,earrings,Серьги,36415,25491,30,Золото 585,1.99 г.,https://miuz.ru/catalog/earrings/E2040-RND-0018-Y/,miuz
9067,earrings,Серьги с бриллиантами,164900,98940,40,Золото 585,2.87 г.,https://miuz.ru/catalog/earrings/E2001-0202415/,miuz
9068,earrings,Серьги с фианитами,28334,19833,30,Золото 585,1.84 г.,https://miuz.ru/catalog/earrings/E2031-MIS-0070-W/,miuz
9069,earrings,Серьги с фианитами,28642,20049,30,Золото 585,1.86 г.,https://miuz.ru/catalog/earrings/E2031-53-120-01495-1/,miuz
9070,earrings,Серьги с фианитами,32030,22422,30,Золото 585,2.08 г.,https://miuz.ru/catalog/earrings/E2028-KID-0113/,miuz
9071,earrings,Серьги с фианитами,29874,20911,30,Золото 585,1.94 г.,https://miuz.ru/catalog/earrings/E2031-51-120-01495-1/,miuz
9072,earrings,Серьги с агатами и бриллиантами,60900,36540,40,Золото 585,1.46 г.,https://miuz.ru/catalog/earrings/E01-33628-AGG/,miuz
9073,earrings,Серьги с бриллиантами,1199000,599500,50,Золото 585,9.87 г.,https://miuz.ru/catalog/earrings/E157-HE238/,miuz
9074,earrings,Серьги с фианитами,37657,24476,35,Золото 585,2.69 г.,https://miuz.ru/catalog/earrings/E37-T147027426-Z/,miuz
9075,earrings,Серьги с бриллиантами,679900,407940,40,Золото 585,5.23 г.,https://miuz.ru/catalog/earrings/E01-34411/,miuz
9076,earrings,Серьги с бриллиантами и сапфирами,64900,32450,50,Золото 585,2.04 г.,https://miuz.ru/catalog/earrings/E01-BS-0184-SA/,miuz
9077,earrings,Серьги с фианитами,15259,10681,30,Золото 585,1.09 г.,https://miuz.ru/catalog/earrings/E01-59856-Z/,miuz
9078,earrings,Серьги,12165,8516,30,Золото 585,0.79 г.,https://miuz.ru/catalog/earrings/E2031-RND-0009-R/,miuz
9079,earrings,Серьги с бриллиантами,73900,36950,50,Золото 585,2.27 г.,https://miuz.ru/catalog/earrings/E2018-ER010207ADI/,miuz
9080,earrings,Серьги с фианитами,2790,2511,10,Серебро 925,2.8 г.,https://miuz.ru/catalog/earrings/E2029-1210015253-Z/,miuz
9081,earrings,Серьги с бриллиантами,489000,293400,40,Золото 585,3.45 г.,https://miuz.ru/catalog/earrings/E01-ICE-35855/,miuz
9082,earrings,Серьги с жемчугом и фианитами,84900,59430,30,Золото 585,4.52 г.,https://miuz.ru/catalog/earrings/E2020-094638-2-PR/,miuz
9083,earrings,Серьги с фианитами,17247,12073,30,Золото 585,1.12 г.,https://miuz.ru/catalog/earrings/E2028-C130-2787/,miuz
9084,earrings,Серьги,15539,10877,30,Золото 585,1.11 г.,https://miuz.ru/catalog/earrings/E2028-S100-1387-150/,miuz
9085,earrings,Серьги,2390,2151,10,Серебро 925,1.77 г.,https://miuz.ru/catalog/earrings/E2031-93-122-01482-2/,miuz
9086,earrings,Серьги,21405,14984,30,Золото 585,1.39 г.,https://miuz.ru/catalog/earrings/E37-T130028609/,miuz
9087,earrings,Серьги с фианитами,1990,1791,10,Серебро 925,1.65 г.,https://miuz.ru/catalog/earrings/E2031-94-122-01550-1/,miuz
9088,earrings,Серьги с бриллиантами,235990,129795,45,Золото 585,1.29 г.,https://miuz.ru/catalog/earrings/E01-SOL39-060-G4/,miuz
9089,earrings,Серьги с фианитами,39197,27438,30,Золото 585,2.8 г.,https://miuz.ru/catalog/earrings/E01-Z-EMS-05/,miuz
9090,earrings,Серьги с фианитами,34998,24498,30,Золото 585,2.5 г.,https://miuz.ru/catalog/earrings/E01-60186-Z/,miuz
9091,earrings,Серьги с фианитами,40457,28320,30,Золото 585,2.89 г.,https://miuz.ru/catalog/earrings/E37-T302029707-ZI/,miuz
9092,earrings,Серьги с фианитами,3690,3321,10,Серебро 925,2.37 г.,https://miuz.ru/catalog/earrings/E758-1100100100-8/,miuz
9093,earrings,Серьги с бриллиантами,86990,34795,60,Золото 585,2.15 г.,https://miuz.ru/catalog/earrings/E755-74967E001/,miuz
9094,earrings,Серьги с бриллиантами,1199000,719400,40,Золото 750,10.73 г.,https://miuz.ru/catalog/earrings/E4211-ER2313WDI1/,miuz
9095,earrings,Серьги с бриллиантами,1299000,779400,40,Золото 750,5.39 г.,https://miuz.ru/catalog/earrings/E4211-ER0815WDI1/,miuz
9096,earrings,Серьги,50505,35354,30,Золото 585,2.76 г.,https://miuz.ru/catalog/earrings/E2040-AMA-0009/,miuz
9097,earrings,Серьги с фианитами,41722,29206,30,Золото 585,2.28 г.,https://miuz.ru/catalog/earrings/E2040-CAP-0042/,miuz
9098,earrings,Серьги с фианитами,40807,28565,30,Золото 585,2.23 г.,https://miuz.ru/catalog/earrings/E2037-E1712/,miuz
9099,earrings,Серьги,2990,2691,10,Серебро 925,4.02 г.,https://miuz.ru/catalog/earrings/E2036-SL-353L/,miuz
9100,earrings,Серьги с фианитами,2290,2061,10,Серебро 925,1.69 г.,https://miuz.ru/catalog/earrings/E2031-93-122-01636-1/,miuz
9101,earrings,Серьги,32572,22801,30,Золото 585,1.78 г.,https://miuz.ru/catalog/earrings/E2031-51-123-01623-1/,miuz
9102,earrings,Серьги,31108,21776,30,Золото 585,1.7 г.,https://miuz.ru/catalog/earrings/E2031-51-123-01629-1/,miuz
9103,earrings,Серьги с фианитами,58096,40667,30,Золото 585,4.15 г.,https://miuz.ru/catalog/earrings/E2028-Y-S330-1199/,miuz
9104,earrings,Серьги с фианитами,42697,29888,30,Золото 585,3.05 г.,https://miuz.ru/catalog/earrings/E2028-Y-S330-1215/,miuz
9105,earrings,Серьги с фианитами,36034,25224,30,Золото 585,2.34 г.,https://miuz.ru/catalog/earrings/E2031-028518-2-ZI/,miuz
9106,earrings,Серьги с фианитами,40961,28672,30,Золото 585,2.66 г.,https://miuz.ru/catalog/earrings/E2031-029760-2-12/,miuz
9107,earrings,Серьги с фианитами,18325,12827,30,Золото 585,1.19 г.,https://miuz.ru/catalog/earrings/E2028-LEA-0026/,miuz
9108,earrings,Серьги,48717,34102,30,Золото 585,3.48 г.,https://miuz.ru/catalog/earrings/E2020-098602-1/,miuz
9109,earrings,Серьги с фианитами,45917,32142,30,Золото 585,3.16 г.,https://miuz.ru/catalog/earrings/E2020-MIS-0022/,miuz
9110,earrings,Серьги с бриллиантами и цветными сапфирами,469900,234950,50,Золото 585,6.12 г.,https://miuz.ru/catalog/earrings/E2022-SA2497ESABL/,miuz
9111,earrings,Серьги с фианитами,31210,21847,30,Золото 585,2.04 г.,https://miuz.ru/catalog/earrings/E2020-SOF-0008-R/,miuz
9112,earrings,Серьги,13089,9162,30,Золото 585,0.85 г.,https://miuz.ru/catalog/earrings/E2020-098160-2/,miuz
9113,earrings,Серьги,11241,7868,30,Золото 585,0.73 г.,https://miuz.ru/catalog/earrings/E2020-098155-3/,miuz
9114,earrings,Серьги,60336,42235,30,Золото 585,4.31 г.,https://miuz.ru/catalog/earrings/E2020-097470-2-3-0-0/,miuz
9115,earrings,Серьги с бриллиантами и сапфирами,146900,73450,50,Золото 585,4.33 г.,https://miuz.ru/catalog/earrings/E2018-ER030007ASA/,miuz
9116,earrings,Серьги с цветными бриллиантами и бриллиантами,329900,197940,40,Золото 585,2.98 г.,https://miuz.ru/catalog/earrings/E2018-ER230097LAD/,miuz
9117,earrings,Серьги с бриллиантами и сапфирами,125900,50360,60,Золото 585,2.95 г.,https://miuz.ru/catalog/earrings/E2017-E306443SAP/,miuz
9118,earrings,Серьги с бриллиантами и сапфирами,103900,41560,60,Золото 585,3.28 г.,https://miuz.ru/catalog/earrings/E2017-E312576SAP-R17/,miuz
9119,earrings,Серьги с фианитами,29986,20991,30,Золото 585,1.9 г.,https://miuz.ru/catalog/earrings/E2001-DKT-0002/,miuz
9120,earrings,Серьги,37513,26259,30,Золото 585,2.05 г.,https://miuz.ru/catalog/earrings/E01-Y-60383-Z/,miuz
9121,earrings,Серьги с фианитами,34298,24008,30,Золото 585,2.45 г.,https://miuz.ru/catalog/earrings/E01-Y-35733Z/,miuz
9122,earrings,Серьги с бриллиантами,91900,55140,40,Золото 585,2.05 г.,https://miuz.ru/catalog/earrings/E108-196XB01955-E/,miuz
9123,earrings,Серьги с топазами и бриллиантами,254900,152940,40,Золото 585,4.6 г.,https://miuz.ru/catalog/earrings/E108-193XB05392-STP/,miuz
9124,earrings,Серьги с бриллиантами и турмалинами,354900,212940,40,Золото 585,4.56 г.,https://miuz.ru/catalog/earrings/E108-193XB05392-TU/,miuz
9125,earrings,Серьги с аметистами и бриллиантами,244900,146940,40,Золото 585,4.77 г.,https://miuz.ru/catalog/earrings/E108-193XB05393-AM/,miuz
9126,earrings,Серьги с бриллиантами и турмалинами,354900,212940,40,Золото 585,4.38 г.,https://miuz.ru/catalog/earrings/E108-193XB05395-TU/,miuz
9127,earrings,Серьги с бриллиантами и изумрудами,115900,69540,40,Золото 585,1.53 г.,https://miuz.ru/catalog/earrings/E01-SS-35489-EM/,miuz
9128,earrings,Серьги с аквамаринами и сапфирами,254900,152940,40,Золото 585,4.83 г.,https://miuz.ru/catalog/earrings/E01-SS-35788-MIX/,miuz
9129,earrings,Серьги с бриллиантами и цветными сапфирами,81900,49140,40,Золото 585,2.51 г.,https://miuz.ru/catalog/earrings/E01-L-35098-SA/,miuz
9130,earrings,Серьги с цветными сапфирами,36900,18450,50,Золото 585,1.4 г.,https://miuz.ru/catalog/earrings/E01-BS-0101-SC/,miuz
9131,earrings,Серьги с бриллиантами и жемчугом,60900,30450,50,Золото 585,3.79 г.,https://miuz.ru/catalog/earrings/E01-35374-PR/,miuz
9132,earrings,Серьги с сапфирами,77900,31160,60,Золото 585,2.55 г.,https://miuz.ru/catalog/earrings/E01-34153-SA/,miuz
9133,earrings,Серьги с бриллиантами,174900,69960,60,Золото 585,2.17 г.,https://miuz.ru/catalog/earrings/E01-33675/,miuz
9134,earrings,Серьги с бриллиантами,1299000,779400,40,Золото 750,5.85 г.,https://miuz.ru/catalog/earrings/E4211-ER1837WDI1/,miuz
9135,earrings,Серьги с бриллиантами,79900,43945,45,Золото 585,1.15 г.,https://miuz.ru/catalog/earrings/E01-SOL77-025-G3/,miuz
9136,earrings,Серьги с фианитом,10919,7643,30,Золото 585,0.78 г.,https://miuz.ru/catalog/earrings/E37-W-T302022730-Z/,miuz
9137,earrings,Серьги с фианитами,25070,17550,30,Золото 585,1.37 г.,https://miuz.ru/catalog/earrings/E2042-91U32MLKE108-Y/,miuz
9138,earrings,Серьги с фианитами,20999,14699,30,Золото 585,1.5 г.,https://miuz.ru/catalog/earrings/E01-L-60196-Z/,miuz
9139,earrings,Серьги,58374,40862,30,Золото 585,3.19 г.,https://miuz.ru/catalog/earrings/E2031-53-121-01163-1/,miuz
9140,earrings,Серьги с бриллиантами,259900,155940,40,Золото 585,3.67 г.,https://miuz.ru/catalog/earrings/E108-102XC01045-E/,miuz
9141,earrings,Серьги с бриллиантами,169900,101940,40,Золото 585,2.14 г.,https://miuz.ru/catalog/earrings/E108-185XB02149-E/,miuz
9142,earrings,Серьги,33487,23441,30,Золото 585,1.83 г.,https://miuz.ru/catalog/earrings/E2031-53123-01623-1/,miuz
9143,earrings,Серьги с фианитами,43425,30398,30,Золото 585,2.82 г.,https://miuz.ru/catalog/earrings/E2031-029976-3-12/,miuz
9144,earrings,Серьги с фианитами,33878,23715,30,Золото 585,2.2 г.,https://miuz.ru/catalog/earrings/E2031-029855-3-12/,miuz
9145,earrings,Серьги с фианитами,28912,20238,30,Золото 585,1.58 г.,https://miuz.ru/catalog/earrings/E2031-029909-12/,miuz
9146,earrings,Серьги с топазами и бриллиантами,47900,28740,40,Золото 585,1.72 г.,https://miuz.ru/catalog/earrings/E01-35489-BT/,miuz
9147,earrings,Серьги с бриллиантами и изумрудами,76900,46140,40,Золото 585,1.16 г.,https://miuz.ru/catalog/earrings/E01-34422-EM/,miuz
9148,earrings,Серьги с бриллиантами,229900,137940,40,Золото 750,1.85 г.,https://miuz.ru/catalog/earrings/E4211-ER1723WDI1/,miuz
9149,earrings,Серьги с фианитами,26178,18324,30,Золото 585,1.7 г.,https://miuz.ru/catalog/earrings/E2028-S332-2574/,miuz
9150,earrings,Серьги с фианитами,26178,18324,30,Золото 585,1.87 г.,https://miuz.ru/catalog/earrings/E2028-C132-1672/,miuz
9151,earrings,Серьги с фианитами,30938,21656,30,Золото 585,2.21 г.,https://miuz.ru/catalog/earrings/E2028-AUR-0017-Y/,miuz
9152,earrings,Серьги с фианитами,42193,29535,30,Золото 585,2.74 г.,https://miuz.ru/catalog/earrings/E2020-097884-1/,miuz
9153,earrings,Серьги с фианитами,20481,14337,30,Золото 585,1.33 г.,https://miuz.ru/catalog/earrings/E2020-096254-7-1-1-4/,miuz
9154,earrings,Серьги с фианитами,7690,6921,10,Серебро 925,6.86 г.,https://miuz.ru/catalog/earrings/E2031-93-120-01605-1/,miuz
9155,earrings,Серьги с фианитами,2990,2691,10,Серебро 925,2.69 г.,https://miuz.ru/catalog/earrings/E2031-93-120-01712-3/,miuz
9156,earrings,Серьги с фианитами,14559,10191,30,Золото 585,1.04 г.,https://miuz.ru/catalog/earrings/E01-KID-0058/,miuz
9157,earrings,Серьги с фианитами,22118,15482,30,Золото 585,1.58 г.,https://miuz.ru/catalog/earrings/E01-60121-Z/,miuz
9158,earrings,Серьги с фианитами,56416,39491,30,Золото 585,4.03 г.,https://miuz.ru/catalog/earrings/E2028-Y-S332-1935/,miuz
9159,earrings,Серьги,23378,16364,30,Золото 585,1.67 г.,https://miuz.ru/catalog/earrings/E37-T100029384/,miuz
9160,earrings,Серьги с топазом,44979,29235,35,Золото 585,2.94 г.,https://miuz.ru/catalog/earrings/E2020-10292431-BT/,miuz
9161,earrings,Серьги с фианитами,31078,21754,30,Золото 585,2.22 г.,https://miuz.ru/catalog/earrings/E2027-05227306-1/,miuz
9162,earrings,Серьги с бриллиантами,124900,62450,50,Золото 585,3.4 г.,https://miuz.ru/catalog/earrings/E2018-ER010020ADI/,miuz
9163,earrings,Серьги с фианитами,59838,38894,35,Золото 585,3.27 г.,https://miuz.ru/catalog/earrings/E4188-E158-ZI/,miuz
9164,earrings,Серьги с бриллиантами,53900,26950,50,Золото 585,1.88 г.,https://miuz.ru/catalog/earrings/E01-L-34329/,miuz
9165,earrings,Серьги с топазом,41766,27148,35,Золото 585,2.73 г.,https://miuz.ru/catalog/earrings/E01-34177-BT/,miuz
9166,earrings,Серьги,26717,18702,30,Золото 585,1.46 г.,https://miuz.ru/catalog/earrings/E2040-BNT-0018/,miuz
9167,earrings,Серьги с бриллиантами и перидотами,244900,146940,40,Золото 585,4.44 г.,https://miuz.ru/catalog/earrings/E108-193XB05392-PD/,miuz
9168,earrings,Серьги с фианитами,44237,30966,30,Золото 585,3.16 г.,https://miuz.ru/catalog/earrings/E01-W-60378-Z/,miuz
9169,earrings,Серьги с бриллиантами,91900,36760,60,Золото 585,0.96 г.,https://miuz.ru/catalog/earrings/E01-SFM-09-020/,miuz
9170,earrings,Серьги с бриллиантами,74900,29960,60,Золото 585,2.08 г.,https://miuz.ru/catalog/earrings/E01-L-34786/,miuz
9171,earrings,Серьги,41997,29398,30,Золото 585,3. г.,https://miuz.ru/catalog/earrings/E01-BON149-R-400/,miuz
9172,earrings,Серьги с бриллиантами и сапфирами,289900,173940,40,Золото 585,4.67 г.,https://miuz.ru/catalog/earrings/E01-34784-SA/,miuz
9173,earrings,Серьги с бриллиантами и рубинами,839900,419950,50,Золото 585,8.5 г.,https://miuz.ru/catalog/earrings/E01-0207RU/,miuz
9174,earrings,Серьги с бриллиантами,96900,38760,60,Золото 585,2.81 г.,https://miuz.ru/catalog/earrings/E01-PL-33887/,miuz
9175,earrings,Серьги,26458,18520,30,Золото 585,1.89 г.,https://miuz.ru/catalog/earrings/E37-Y-T900027601/,miuz
9176,earrings,Серьги с топазами и фианитами,43449,30414,30,Золото 585,2.84 г.,https://miuz.ru/catalog/earrings/E2031-727549-BT/,miuz
9177,earrings,Серьги с фианитами,20999,14699,30,Золото 585,1.5 г.,https://miuz.ru/catalog/earrings/E2028-KID-0120/,miuz
9178,earrings,Серьги с топазами и фианитами,36412,25489,30,Золото 585,2.38 г.,https://miuz.ru/catalog/earrings/E2031-01933-BT/,miuz
9179,earrings,Серьги с фианитами,39526,27668,30,Золото 585,2.16 г.,https://miuz.ru/catalog/earrings/E2031-SOF-0037-R/,miuz
9180,earrings,Серьги,123335,86335,30,Золото 585,6.74 г.,https://miuz.ru/catalog/earrings/E2040-CAP-0098-Y/,miuz
9181,earrings,Серьги с выращенным бриллиантом,2049000,819600,60,Золото 585,4.14 г.,https://miuz.ru/catalog/earrings/E01-MLN0152OV2/,miuz
9182,earrings,Серьги с фианитами,2290,2061,10,Серебро 925,1.65 г.,https://miuz.ru/catalog/earrings/E2036-SL-3752/,miuz
9183,earrings,Серьги с фианитами,28950,20265,30,Золото 585,1.88 г.,https://miuz.ru/catalog/earrings/E2031-028573-12/,miuz
9184,earrings,Серьги с фианитами,14167,9917,30,Золото 585,0.92 г.,https://miuz.ru/catalog/earrings/E2028-KID-0066/,miuz
9185,earrings,Серьги с фианитами,3290,2961,10,Серебро 925,4.56 г.,https://miuz.ru/catalog/earrings/E2036-SL-5310/,miuz
9186,earrings,Серьги,5990,5391,10,Серебро 925,6.03 г.,https://miuz.ru/catalog/earrings/E2031-93-121-01614-1/,miuz
9187,earrings,Серьги с фианитами,30518,21362,30,Золото 585,2.18 г.,https://miuz.ru/catalog/earrings/E37-T102029651-ZI/,miuz
9188,earrings,Серьги с фианитами,36257,25380,30,Золото 585,2.59 г.,https://miuz.ru/catalog/earrings/E2028-AUR-0025/,miuz
9189,earrings,Серьги с топазом и фианитами,49263,34484,30,Золото 585,3.15 г.,https://miuz.ru/catalog/earrings/E2020-094464-BT/,miuz
9190,earrings,Серьги с фианитами,1390,1251,10,Серебро 925,1.36 г.,https://miuz.ru/catalog/earrings/E2036-SL-580L/,miuz
9191,earrings,Серьги с бриллиантами и жемчугом,74900,29960,60,Золото 585,5.12 г.,https://miuz.ru/catalog/earrings/E2018-EG02031AWP-R17/,miuz
9192,earrings,Серьги с фианитами,38637,25114,35,Золото 585,2.76 г.,https://miuz.ru/catalog/earrings/E01-59621-Z/,miuz
9193,earrings,Серьги с аметистами и фианитами,82532,53646,35,Золото 750,3.62 г.,https://miuz.ru/catalog/earrings/E991-116277/,miuz
9194,earrings,Серьги с бриллиантами,1649000,989400,40,Золото 750,9.69 г.,https://miuz.ru/catalog/earrings/E4211-ER2435WDI1/,miuz
9195,earrings,Серьги,48309,33817,30,Золото 585,2.64 г.,https://miuz.ru/catalog/earrings/E2040-CAP-0094-Y/,miuz
9196,earrings,Серьги,41356,28949,30,Золото 585,2.26 г.,https://miuz.ru/catalog/earrings/E2040-CAP-0085-R/,miuz
9197,earrings,Серьги с цветными бриллиантами и бриллиантами,66900,40140,40,Золото 585,1.19 г.,https://miuz.ru/catalog/earrings/E2018-SS-0004/,miuz
9198,earrings,Серьги с бриллиантами и жемчугом,87900,52740,40,Золото 585,4.31 г.,https://miuz.ru/catalog/earrings/E2018-EG02023EWP-R17/,miuz
9199,earrings,Серьги с выращенным бриллиантом,924900,369960,60,Золото 585,3.48 г.,https://miuz.ru/catalog/earrings/E01-MLN0773OV/,miuz
9200,earrings,Серьги с цитринами и гранатами,77872,54510,30,Золото 585,5.26 г.,https://miuz.ru/catalog/earrings/E01-59823-MIX1/,miuz
9201,earrings,Серьги,3290,2961,10,Серебро 925,2.65 г.,https://miuz.ru/catalog/earrings/E2036-SL-3441/,miuz
9202,earrings,Серьги с фианитами,22118,15482,30,Золото 585,1.58 г.,https://miuz.ru/catalog/earrings/E2028-S132-835/,miuz
9203,earrings,Серьги с гранатами и фианитами,45285,31700,30,Золото 585,2.91 г.,https://miuz.ru/catalog/earrings/E2031-51-321-00216-2/,miuz
9204,earrings,"Серьги с аквамаринами, топазами и бриллиантами",689900,344950,50,Золото 585,8.56 г.,https://miuz.ru/catalog/earrings/E01-35334-MIX/,miuz
9205,earrings,Серьги с жемчугом и фианитами,61900,43330,30,Золото 585,3.51 г.,https://miuz.ru/catalog/earrings/E2031-792352-PR/,miuz
9206,earrings,Серьги с бриллиантами,499900,299940,40,Золото 585,1.97 г.,https://miuz.ru/catalog/earrings/E2018-EDF13549/,miuz
9207,earrings,Серьги с бриллиантами,84900,33960,60,Золото 585,3.09 г.,https://miuz.ru/catalog/earrings/E755-70665E001-R17/,miuz
9208,earrings,Серьги с аметистами,76648,53654,30,Золото 585,5.01 г.,https://miuz.ru/catalog/earrings/E2020-094186-GAM/,miuz
9209,earrings,Серьги,18206,12744,30,Золото 585,1.19 г.,https://miuz.ru/catalog/earrings/E2020-MIN-0012-R/,miuz
9210,earrings,Серьги с жемчугом,38900,25285,35,Золото 585,2.15 г.,https://miuz.ru/catalog/earrings/E01-35161-PR/,miuz
9211,earrings,Серьги с бриллиантами,879900,527940,40,Золото 750,3.14 г.,https://miuz.ru/catalog/earrings/E4211-ER0944WDI2/,miuz
9212,earrings,Серьги с бриллиантами,1149000,689400,40,Золото 750,4.84 г.,https://miuz.ru/catalog/earrings/E4211-ER3088WDI1/,miuz
9213,earrings,Серьги с жемчугом и фианитами,49990,34993,30,Золото 585,3.24 г.,https://miuz.ru/catalog/earrings/E2031-792344-PR/,miuz
9214,earrings,Серьги с бриллиантами,70900,28360,60,Золото 585,2.48 г.,https://miuz.ru/catalog/earrings/E108-1983116CQXD-R17/,miuz
9215,earrings,Серьги с бриллиантами,36900,18450,50,Золото 585,0.88 г.,https://miuz.ru/catalog/earrings/E157-E0497/,miuz
9216,earrings,Серьги с керамикой и бриллиантами,199900,119940,40,Золото 585,3.92 г.,https://miuz.ru/catalog/earrings/E132-CSE00010PB/,miuz
9217,earrings,Серьги с бриллиантами,364900,182450,50,Золото 585,5.64 г.,https://miuz.ru/catalog/earrings/E01-SS-35613/,miuz
9218,earrings,Серьги с бриллиантами,344900,189695,45,Золото 585,1.6 г.,https://miuz.ru/catalog/earrings/E01-SB149-060-G3/,miuz
9219,earrings,Серьги с бриллиантами и рубинами,88900,35560,60,Золото 585,2.96 г.,https://miuz.ru/catalog/earrings/E01-L-34846-RU/,miuz
9220,earrings,Серьги,68595,48016,30,Золото 585,4.9 г.,https://miuz.ru/catalog/earrings/E01-BON143-R-400/,miuz
9221,earrings,Серьги с фианитами,45497,31848,30,Золото 585,3.25 г.,https://miuz.ru/catalog/earrings/E01-59922-Z/,miuz
9222,earrings,Серьги,29258,20480,30,Золото 585,2.09 г.,https://miuz.ru/catalog/earrings/E01-BON167-Y-150/,miuz
9223,earrings,Серьги,29118,20382,30,Золото 585,2.08 г.,https://miuz.ru/catalog/earrings/E01-BON167-W-150/,miuz
9224,earrings,Серьги с бриллиантами,389900,155960,60,Золото 585,5.15 г.,https://miuz.ru/catalog/earrings/E01-34931/,miuz
9225,earrings,Серьги с бриллиантами и жемчугом,62900,25160,60,Золото 585,3.33 г.,https://miuz.ru/catalog/earrings/E01-34226-PR/,miuz
9226,earrings,Серьги с аметистами и топазом,46509,30231,35,Золото 585,3.04 г.,https://miuz.ru/catalog/earrings/E01-34189-MIX2/,miuz
9227,earrings,Серьги с бриллиантами и рубинами,174900,104940,40,Золото 585,3.44 г.,https://miuz.ru/catalog/earrings/E01-0529RU/,miuz
9228,earrings,Серьги с фианитами,42963,30074,30,Золото 585,2.79 г.,https://miuz.ru/catalog/earrings/E2028-KID-0126/,miuz
9229,earrings,Серьги с топазом и бриллиантами,92900,37160,60,Золото 585,3.34 г.,https://miuz.ru/catalog/earrings/E01-33649-BT/,miuz
9230,earrings,Серьги,31414,21990,30,Золото 585,2.04 г.,https://miuz.ru/catalog/earrings/E2031-AMA-0060/,miuz
